path,filename,species,genus,dataset,data_type
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02308.las,s_02308.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02309.las,s_02309.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02310.las,s_02310.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02311.las,s_02311.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02313.las,s_02313.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02314.las,s_02314.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02315.las,s_02315.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02316.las,s_02316.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02317.las,s_02317.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02318.las,s_02318.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02319.las,s_02319.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02320.las,s_02320.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02321.las,s_02321.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02322.las,s_02322.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02324.las,s_02324.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02325.las,s_02325.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02326.las,s_02326.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02329.las,s_02329.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02330.las,s_02330.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02331.las,s_02331.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02332.las,s_02332.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02333.las,s_02333.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02334.las,s_02334.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02335.las,s_02335.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02341.las,s_02341.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02342.las,s_02342.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02343.las,s_02343.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02344.las,s_02344.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02345.las,s_02345.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02346.las,s_02346.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02354.las,s_02354.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02356.las,s_02356.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02357.las,s_02357.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02359.las,s_02359.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02360.las,s_02360.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02361.las,s_02361.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02362.las,s_02362.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02363.las,s_02363.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02364.las,s_02364.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02365.las,s_02365.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02366.las,s_02366.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02367.las,s_02367.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02368.las,s_02368.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02369.las,s_02369.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02371.las,s_02371.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02372.las,s_02372.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02373.las,s_02373.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02375.las,s_02375.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02376.las,s_02376.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02377.las,s_02377.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02378.las,s_02378.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02381.las,s_02381.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02382.las,s_02382.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02383.las,s_02383.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02384.las,s_02384.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02385.las,s_02385.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02389.las,s_02389.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02390.las,s_02390.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02391.las,s_02391.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02392.las,s_02392.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02393.las,s_02393.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02395.las,s_02395.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02396.las,s_02396.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02397.las,s_02397.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02398.las,s_02398.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02399.las,s_02399.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02400.las,s_02400.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02410.las,s_02410.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02411.las,s_02411.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02416.las,s_02416.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02417.las,s_02417.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02418.las,s_02418.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02419.las,s_02419.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02421.las,s_02421.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02422.las,s_02422.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02423.las,s_02423.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02424.las,s_02424.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02425.las,s_02425.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02426.las,s_02426.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02427.las,s_02427.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02428.las,s_02428.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02429.las,s_02429.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02430.las,s_02430.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02433.las,s_02433.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02434.las,s_02434.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02435.las,s_02435.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02436.las,s_02436.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02437.las,s_02437.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02438.las,s_02438.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02440.las,s_02440.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02441.las,s_02441.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02445.las,s_02445.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02447.las,s_02447.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02448.las,s_02448.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02454.las,s_02454.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02455.las,s_02455.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02456.las,s_02456.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02457.las,s_02457.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02461.las,s_02461.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02462.las,s_02462.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02463.las,s_02463.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02464.las,s_02464.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02465.las,s_02465.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02466.las,s_02466.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02467.las,s_02467.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02468.las,s_02468.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02469.las,s_02469.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02470.las,s_02470.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02471.las,s_02471.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02472.las,s_02472.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02473.las,s_02473.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02474.las,s_02474.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02475.las,s_02475.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02476.las,s_02476.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02477.las,s_02477.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02478.las,s_02478.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02479.las,s_02479.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02480.las,s_02480.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02481.las,s_02481.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02482.las,s_02482.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
S:/Prosjekter/52106_SFI_SmartForest/annotated_datasets/speciesClassification_proximalLS/blueCat_ZF_species_las/Fagus_sylvatica/s_02483.las,s_02483.las,Fagus_sylvatica,Fagus,blueCat_ZF_species_las,TLS
